file_name;label;initial_label
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0056.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0026.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0054.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0021.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0053.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0013.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0018.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0008.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0022.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0019.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0050.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0011.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0048.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0002.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0039.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0017.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0047.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0032.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0010.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0030.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0027.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0025.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0014.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0055.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0005.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_new_hc/hc0001.nii.gz;1;0
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject586.nii.gz;0;2
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject320.nii.gz;0;2
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject105.nii.gz;0;2
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject341.nii.gz;0;2
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject061.nii.gz;0;2
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject399.nii.gz;0;2
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject450.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject321.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject508.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject245.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject171.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject427.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject046.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject544.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject128.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject188.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject611.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject561.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject191.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject344.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject523.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject335.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject543.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject300.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject104.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject447.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject023.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject385.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject038.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject219.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject126.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject054.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject031.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject175.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject597.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject567.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject465.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject609.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject357.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject624.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject411.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject577.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject562.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject352.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject133.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject131.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject550.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject536.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject345.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject111.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject162.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject652.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject040.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject356.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject025.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject647.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject462.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject119.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject182.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject599.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject532.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject234.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject018.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject413.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject256.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject121.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject066.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject455.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject065.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject045.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject584.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject230.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject086.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject172.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject430.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject530.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject421.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject144.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject606.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject527.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject200.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject338.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject238.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject143.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject645.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject630.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject253.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject319.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject060.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject533.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject044.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject087.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject367.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject556.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject585.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject254.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject055.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject348.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject593.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject071.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject251.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject379.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject549.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject573.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject365.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject612.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject629.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject506.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject524.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject317.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject067.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject190.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject147.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject196.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject347.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject407.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject328.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject240.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject638.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject085.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject332.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject004.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject644.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject209.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject503.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject372.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject452.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject110.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject397.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject041.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject387.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject154.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject412.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject112.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject141.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject339.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject580.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject636.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject301.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject375.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject164.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject521.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject227.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject529.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject623.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject203.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject039.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject146.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject202.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject633.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject454.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject310.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject015.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject180.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject594.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject122.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject135.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject336.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject463.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject359.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject622.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject076.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject439.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject032.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject199.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject461.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject007.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject646.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject239.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject052.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject062.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject148.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject619.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject445.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject043.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject608.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject563.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject602.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject158.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject103.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject005.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject030.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject192.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject428.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject167.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject029.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject453.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject116.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject079.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject036.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject337.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject095.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject528.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject626.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject578.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject236.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject500.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject124.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject446.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject554.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject246.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject406.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject525.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject546.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject531.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject084.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject215.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject303.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject456.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject641.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject431.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject327.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject212.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject437.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject582.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject183.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject537.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject176.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject509.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject349.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject069.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject377.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject213.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject001.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject178.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject614.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject179.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject648.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject596.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject361.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject137.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject094.nii.gz;0;3
Dataset002_DFGFinetuned_3d_fullres_full_ms/Subject092.nii.gz;0;3
